"type","name","full_name","return_type","parameters","visibility","is_static","is_virtual","is_abstract","is_constructor","has_body","body_code_size","token"
"DolocTown.ExchangeStore","set_TimeAddition","System.Void DolocTown.ExchangeStore::set_TimeAddition(System.Single)","System.Void","System.Single value","public","False","True","False","False","True","8","0x06001596"
"DolocTown.ExchangeStore","get_MaxCraftCount","System.Int32 DolocTown.ExchangeStore::get_MaxCraftCount()","System.Int32","","public","False","True","False","False","True","2","0x06001597"
"DolocTown.ExchangeStore","get_isValid","System.Boolean DolocTown.ExchangeStore::get_isValid()","System.Boolean","","public","False","True","False","False","True","10","0x06001598"
"DolocTown.ExchangeStore","get_SwitchMainInfo","System.String DolocTown.ExchangeStore::get_SwitchMainInfo()","System.String","","public","False","True","False","False","True","6","0x06001599"
"DolocTown.ExchangeStore","get_SwitchSubInfo","System.String DolocTown.ExchangeStore::get_SwitchSubInfo()","System.String","","public","False","True","False","False","True","6","0x0600159A"
"DolocTown.ExchangeStore","CheckRecipeUnlock","System.Boolean DolocTown.ExchangeStore::CheckRecipeUnlock(System.String)","System.Boolean","System.String recipeId","public","False","True","False","False","True","13","0x0600159B"
"DolocTown.ExchangeStore","TryGetRecipe","System.Boolean DolocTown.ExchangeStore::TryGetRecipe(DolocTown.CountItem[],DolocTown.IRecipe&)","System.Boolean","DolocTown.CountItem[] items; DolocTown.IRecipe& recipe","public","False","True","False","False","True","5","0x0600159C"
"DolocTown.ExchangeStore","GetRecipe","DolocTown.IRecipe DolocTown.ExchangeStore::GetRecipe(System.String)","DolocTown.IRecipe","System.String recipeId","public","False","True","False","False","True","42","0x0600159D"
"DolocTown.ExchangeStore","GetRecipeIdByOrder","System.Collections.Generic.List`1<System.String> DolocTown.ExchangeStore::GetRecipeIdByOrder()","System.Collections.Generic.List`1<System.String>","","private","False","False","False","False","True","149","0x0600159E"
"DolocTown.ExchangeStore","GetSoldCount","System.Int32 DolocTown.ExchangeStore::GetSoldCount(System.String)","System.Int32","System.String itemName","public","False","True","False","False","True","2","0x0600159F"
"DolocTown.ExchangeStoreRecipe","get_id","System.String DolocTown.ExchangeStoreRecipe::get_id()","System.String","","private","False","False","False","False","True","12","0x060015A0"
"DolocTown.ExchangeStoreRecipe","get_RecipeId","System.String DolocTown.ExchangeStoreRecipe::get_RecipeId()","System.String","","public","False","True","False","False","True","12","0x060015A1"
"DolocTown.ExchangeStoreRecipe","get_RecipeTitle","System.String DolocTown.ExchangeStoreRecipe::get_RecipeTitle()","System.String","","public","False","True","False","False","True","17","0x060015A2"
"DolocTown.ExchangeStoreRecipe","get_InputItems","DolocTown.CountItem[] DolocTown.ExchangeStoreRecipe::get_InputItems()","DolocTown.CountItem[]","","public","False","True","False","False","True","12","0x060015A3"
"DolocTown.ExchangeStoreRecipe","get_MoneyCost","System.Int32 DolocTown.ExchangeStoreRecipe::get_MoneyCost()","System.Int32","","public","False","True","False","False","True","43","0x060015A4"
"DolocTown.ExchangeStoreRecipe","get_OutputItem","DolocTown.RangedItem DolocTown.ExchangeStoreRecipe::get_OutputItem()","DolocTown.RangedItem","","public","False","True","False","False","True","12","0x060015A5"
"DolocTown.ExchangeStoreRecipe","get_TechPoint","System.Int32 DolocTown.ExchangeStoreRecipe::get_TechPoint()","System.Int32","","public","False","True","False","False","True","12","0x060015A6"
"DolocTown.ExchangeStoreRecipe","get_CostTime","System.Int32 DolocTown.ExchangeStoreRecipe::get_CostTime()","System.Int32","","public","False","True","False","False","True","2","0x060015A7"
"DolocTown.ExchangeStoreRecipe","get_Storage","System.Int32 DolocTown.ExchangeStoreRecipe::get_Storage()","System.Int32","","public","False","True","False","False","True","7","0x060015A8"
"DolocTown.ExchangeStoreRecipe","get_isValid","System.Boolean DolocTown.ExchangeStoreRecipe::get_isValid()","System.Boolean","","public","False","True","False","False","True","7","0x060015A9"
"DolocTown.ExchangeStoreRecipe",".ctor","System.Void DolocTown.ExchangeStoreRecipe::.ctor(DolocTown.Config.Store.ExchangeStoreItemData,System.Int32)","System.Void","DolocTown.Config.Store.ExchangeStoreItemData data; System.Int32 storage","public","False","False","False","True","True","31","0x060015AA"
"DolocTown.IStore","Refresh","System.Void DolocTown.IStore::Refresh()","System.Void","","public","False","True","True","False","False","0","0x060015AB"
"DolocTown.IStore","UnlockStoreItem","System.Boolean DolocTown.IStore::UnlockStoreItem(System.String)","System.Boolean","System.String itemName","public","False","True","True","False","False","0","0x060015AC"
"DolocTown.IStore","RevertUnlockStoreItem","System.Void DolocTown.IStore::RevertUnlockStoreItem(System.String)","System.Void","System.String itemName","public","False","True","True","False","False","0","0x060015AD"
"DolocTown.IStore","GetSoldCount","System.Int32 DolocTown.IStore::GetSoldCount(System.String)","System.Int32","System.String itemName","public","False","True","True","False","False","0","0x060015AE"
"DolocTown.Store","get_proto","DolocTown.Config.Store.StoreInfo DolocTown.Store::get_proto()","DolocTown.Config.Store.StoreInfo","","public","False","False","False","False","True","7","0x060015AF"
"DolocTown.Store","set_proto","System.Void DolocTown.Store::set_proto(DolocTown.Config.Store.StoreInfo)","System.Void","DolocTown.Config.Store.StoreInfo value","private","False","False","False","False","True","8","0x060015B0"
"DolocTown.Store","get_IsValid","System.Boolean DolocTown.Store::get_IsValid()","System.Boolean","","public","False","False","False","False","True","10","0x060015B1"
"DolocTown.Store","get_id","System.String DolocTown.Store::get_id()","System.String","","public","False","False","False","False","True","12","0x060015B2"
"DolocTown.Store","get_title","System.String DolocTown.Store::get_title()","System.String","","public","False","False","False","False","True","12","0x060015B3"
"DolocTown.Store","get_money","System.Int32 DolocTown.Store::get_money()","System.Int32","","public","False","False","False","False","True","7","0x060015B4"
"DolocTown.Store","set_money","System.Void DolocTown.Store::set_money(System.Int32)","System.Void","System.Int32 value","private","False","False","False","False","True","8","0x060015B5"
"DolocTown.Store","get_ItemCategory","System.Int32 DolocTown.Store::get_ItemCategory()","System.Int32","","public","False","False","False","False","True","24","0x060015B6"
"DolocTown.Store","get_TotalEarnings","System.Int32 DolocTown.Store::get_TotalEarnings()","System.Int32","","public","False","False","False","False","True","8","0x060015B7"
"DolocTown.Store","get_TotalSpending","System.Int32 DolocTown.Store::get_TotalSpending()","System.Int32","","public","False","False","False","False","True","8","0x060015B8"
"DolocTown.Store","get_seasonIndex","System.Int32 DolocTown.Store::get_seasonIndex()","System.Int32","","private","False","False","False","False","True","16","0x060015B9"
"DolocTown.Store","get_seasonPrice","DolocTown.Config.Store.StorePriceScaleData DolocTown.Store::get_seasonPrice()","DolocTown.Config.Store.StorePriceScaleData","","private","False","False","False","False","True","24","0x060015BA"
"DolocTown.Store",".ctor","System.Void DolocTown.Store::.ctor(DolocTown.Config.Store.StoreInfo)","System.Void","DolocTown.Config.Store.StoreInfo proto","public","False","False","False","True","True","92","0x060015BB"
"DolocTown.Store",".ctor","System.Void DolocTown.Store::.ctor(System.String,System.Int32,System.Collections.Generic.Dictionary`2<System.String,System.Int32>,System.Collections.Generic.Dictionary`2<System.String,System.Int32>,System.Collections.Generic.Dictionary`2<System.String,System.Int32>,System.Collections.Generic.HashSet`1<System.String>,System.Int64,System.Int64)","System.Void","System.String id; System.Int32 money; System.Collections.Generic.Dictionary`2<System.String,System.Int32> currentItems; System.Collections.Generic.Dictionary`2<System.String,System.Int32> buyBackItems; System.Collections.Generic.Dictionary`2<System.String,System.Int32> soldItems; System.Collections.Generic.HashSet`1<System.String> extraUnlockedItems; System.Int64 totalEarnings; System.Int64 totalSpending","private","False","False","False","True","True","156","0x060015BC"
"DolocTown.Store","Validate","System.Void DolocTown.Store::Validate()","System.Void","","private","False","False","False","False","True","90","0x060015BD"
"DolocTown.Store","ValidateItemDict","System.Void DolocTown.Store::ValidateItemDict(System.Collections.Generic.Dictionary`2<System.String,System.Int32>)","System.Void","System.Collections.Generic.Dictionary`2<System.String,System.Int32> dict","private","False","False","False","False","True","49","0x060015BE"
"DolocTown.Store","ValidateFixedItems","System.Void DolocTown.Store::ValidateFixedItems()","System.Void","","private","False","False","False","False","True","286","0x060015BF"
"DolocTown.Store","UnlockStoreItem","System.Boolean DolocTown.Store::UnlockStoreItem(System.String)","System.Boolean","System.String itemName","public","False","True","False","False","True","26","0x060015C0"
"DolocTown.Store","RevertUnlockStoreItem","System.Void DolocTown.Store::RevertUnlockStoreItem(System.String)","System.Void","System.String itemName","public","False","True","False","False","True","14","0x060015C1"
"DolocTown.Store","Refresh","System.Void DolocTown.Store::Refresh()","System.Void","","public","False","True","False","False","True","13","0x060015C2"
"DolocTown.Store","RefreshMoney","System.Void DolocTown.Store::RefreshMoney()","System.Void","","private","False","False","False","False","True","103","0x060015C3"
"DolocTown.Store","RefreshItems","System.Void DolocTown.Store::RefreshItems()","System.Void","","private","False","False","False","False","True","24","0x060015C4"
"DolocTown.Store","QueryItemRecord","System.Boolean DolocTown.Store::QueryItemRecord(System.String,DolocTown.Config.Store.StoreItemSeasonData&)","System.Boolean","System.String itemName; DolocTown.Config.Store.StoreItemSeasonData& record","private","False","False","False","False","True","24","0x060015C5"
"DolocTown.Store","SpawnStoreItems","System.Collections.Generic.Dictionary`2<System.String,System.Int32> DolocTown.Store::SpawnStoreItems()","System.Collections.Generic.Dictionary`2<System.String,System.Int32>","","private","False","False","False","False","True","305","0x060015C6"
"DolocTown.Store","IsItemUnlock","System.Boolean DolocTown.Store::IsItemUnlock(System.String)","System.Boolean","System.String itemName","private","False","False","False","False","True","21","0x060015C7"
"DolocTown.Store","IsItemUnlock","System.Boolean DolocTown.Store::IsItemUnlock(DolocTown.Config.Store.StoreItemSeasonData)","System.Boolean","DolocTown.Config.Store.StoreItemSeasonData record","private","False","False","False","False","True","28","0x060015C8"
"DolocTown.Store","CanSpawnItem","System.Boolean DolocTown.Store::CanSpawnItem(DolocTown.Config.Store.StoreItemSeasonData)","System.Boolean","DolocTown.Config.Store.StoreItemSeasonData record","private","False","False","False","False","True","87","0x060015C9"
"DolocTown.Store","GetItemSpawnCount","System.Int32 DolocTown.Store::GetItemSpawnCount(DolocTown.Config.Store.StoreItemSeasonData)","System.Int32","DolocTown.Config.Store.StoreItemSeasonData record","private","False","False","False","False","True","78","0x060015CA"
"DolocTown.Store","GetItemUnitSellingPrice","System.Int32 DolocTown.Store::GetItemUnitSellingPrice(System.String)","System.Int32","System.String itemName","public","False","False","False","False","True","38","0x060015CB"
"DolocTown.Store","GetItemUnitSellingPrice","System.Int32 DolocTown.Store::GetItemUnitSellingPrice(DolocTown.Item,System.Single&)","System.Int32","DolocTown.Item item; System.Single& priceScale","public","False","False","False","False","True","42","0x060015CC"
"DolocTown.Store","GetItemTotalSellingPrice","System.Int32 DolocTown.Store::GetItemTotalSellingPrice(DolocTown.Item)","System.Int32","DolocTown.Item item","public","False","False","False","False","True","38","0x060015CD"
"DolocTown.Store","GetPriceScale","System.Single DolocTown.Store::GetPriceScale(DolocTown.Config.Item.ItemSubTypeInfo)","System.Single","DolocTown.Config.Item.ItemSubTypeInfo type","private","False","False","False","False","True","45","0x060015CE"
"DolocTown.Store","GetItemUnitBuyingPrice","System.Int32 DolocTown.Store::GetItemUnitBuyingPrice(System.String,System.Boolean)","System.Int32","System.String itemName; System.Boolean isBuyback","public","False","False","False","False","True","30","0x060015CF"
"DolocTown.Store","GetSoldCount","System.Int32 DolocTown.Store::GetSoldCount(System.String)","System.Int32","System.String itemName","public","False","True","False","False","True","17","0x060015D0"
"DolocTown.Store","SellSingleItem","System.Boolean DolocTown.Store::SellSingleItem(DolocTown.Item,System.Int32&)","System.Boolean","DolocTown.Item item; System.Int32& price","public","False","False","False","False","True","14","0x060015D1"
"DolocTown.Store","SellItems","System.Int32 DolocTown.Store::SellItems(DolocTown.Item[],System.Int32&)","System.Int32","DolocTown.Item[] items; System.Int32& price","public","False","False","False","False","True","53","0x060015D2"
"DolocTown.Store","SellItem","System.Int32 DolocTown.Store::SellItem(DolocTown.Item,System.Int32,System.Boolean,System.Int32&)","System.Int32","DolocTown.Item item; System.Int32 count; System.Boolean limitCountByItem; System.Int32& price","public","False","False","False","False","True","12","0x060015D3"
"DolocTown.Store","SellItemInternal","System.Int32 DolocTown.Store::SellItemInternal(DolocTown.Item,System.Int32,System.Boolean,System.Int32&)","System.Int32","DolocTown.Item item; System.Int32 count; System.Boolean limitCountByItem; System.Int32& price","private","False","False","False","False","True","198","0x060015D4"
"DolocTown.Store","BuySingleItem","System.Boolean DolocTown.Store::BuySingleItem(DolocTown.StoreItemRef,System.Int32&)","System.Boolean","DolocTown.StoreItemRef storeItemRef; System.Int32& price","public","False","False","False","False","True","24","0x060015D5"
"DolocTown.Store","BuyItem","System.Boolean DolocTown.Store::BuyItem(DolocTown.StoreItemRef,System.Int32,System.Int32&)","System.Boolean","DolocTown.StoreItemRef storeItemRef; System.Int32 count; System.Int32& price","public","False","False","False","False","True","24","0x060015D6"
"DolocTown.Store","BuyItemInternal","System.Int32 DolocTown.Store::BuyItemInternal(System.String,System.Int32,System.Boolean,System.Int32&)","System.Int32","System.String itemName; System.Int32 count; System.Boolean isBuyback; System.Int32& price","private","False","False","False","False","True","182","0x060015D7"
"DolocTown.Store","AddMoney","System.Void DolocTown.Store::AddMoney(System.Int32,System.Boolean)","System.Void","System.Int32 price; System.Boolean isBuyback","private","False","False","False","False","True","62","0x060015D8"
"DolocTown.Store","CostMoney","System.Void DolocTown.Store::CostMoney(System.Int32)","System.Void","System.Int32 price","private","False","False","False","False","True","43","0x060015D9"
"DolocTown.Store","GetCurrentCount","System.Int32 DolocTown.Store::GetCurrentCount(DolocTown.StoreItemRef)","System.Int32","DolocTown.StoreItemRef storeItemRef","public","False","False","False","False","True","38","0x060015DA"
"DolocTown.Store","GetSortedItems","DolocTown.StoreItemRef[] DolocTown.Store::GetSortedItems()","DolocTown.StoreItemRef[]","","public","False","False","False","False","True","183","0x060015DB"
"DolocTown.Store","<.ctor>b__30_0","System.Void DolocTown.Store::<.ctor>b__30_0(System.Boolean)","System.Void","System.Boolean _","private","False","False","False","False","True","7","0x060015DC"
"DolocTown.Store","<.ctor>b__31_0","System.Void DolocTown.Store::<.ctor>b__31_0(System.Boolean)","System.Void","System.Boolean _","private","False","False","False","False","True","7","0x060015DD"
"DolocTown.Store","<SpawnStoreItems>b__41_0","System.Single DolocTown.Store::<SpawnStoreItems>b__41_0(DolocTown.Config.Store.StoreItemSeasonData)","System.Single","DolocTown.Config.Store.StoreItemSeasonData x","private","False","False","False","False","True","18","0x060015DE"
"DolocTown.Store/<>c",".cctor","System.Void DolocTown.Store/<>c::.cctor()","System.Void","","private","True","False","False","True","True","11","0x06009A38"
"DolocTown.Store/<>c",".ctor","System.Void DolocTown.Store/<>c::.ctor()","System.Void","","public","False","False","False","True","True","7","0x06009A39"
"DolocTown.Store/<>c","<Validate>b__32_0","System.Boolean DolocTown.Store/<>c::<Validate>b__32_0(System.String)","System.Boolean","System.String x","internal","False","False","False","False","True","9","0x06009A3A"
"DolocTown.StoreItemRef",".ctor","System.Void DolocTown.StoreItemRef::.ctor(System.String,System.Boolean)","System.Void","System.String itemName; System.Boolean isBuyback","public","False","False","False","True","True","15","0x060015DF"
"DolocTown.StoreManager","get_GlobalStoreLevel","System.Int32 DolocTown.StoreManager::get_GlobalStoreLevel()","System.Int32","","public","False","False","False","False","True","7","0x060015E0"
"DolocTown.StoreManager",".ctor","System.Void DolocTown.StoreManager::.ctor(System.Collections.Generic.Dictionary`2<System.String,DolocTown.Store>,System.Collections.Generic.Dictionary`2<System.String,DolocTown.ExchangeStore>,System.Int32)","System.Void","System.Collections.Generic.Dictionary`2<System.String,DolocTown.Store> stores; System.Collections.Generic.Dictionary`2<System.String,DolocTown.ExchangeStore> exchangeStores; System.Int32 globalStoreLevel","public","False","False","False","True","True","91","0x060015E1"
"DolocTown.StoreManager","Validate","System.Void DolocTown.StoreManager::Validate()","System.Void","","private","False","False","False","False","True","167","0x060015E2"
"DolocTown.StoreManager","InitCache","System.Void DolocTown.StoreManager::InitCache()","System.Void","","private","False","False","False","False","True","369","0x060015E3"
"DolocTown.StoreManager","AfterLoadData","System.Void DolocTown.StoreManager::AfterLoadData()","System.Void","","public","False","False","False","False","True","166","0x060015E4"
"DolocTown.StoreManager","OnMessage","System.Void DolocTown.StoreManager::OnMessage(DolocTown.GameMessage)","System.Void","DolocTown.GameMessage message","public","False","False","False","False","True","148","0x060015E5"
"DolocTown.StoreManager","QueryStore","System.Boolean DolocTown.StoreManager::QueryStore(System.String,T&)","System.Boolean","System.String name; T& store","public","False","False","False","False","True","76","0x060015E6"
"DolocTown.StoreManager","QueryStore","System.Boolean DolocTown.StoreManager::QueryStore(System.String,DolocTown.IStore&)","System.Boolean","System.String storeName; DolocTown.IStore& store","public","False","False","False","False","True","37","0x060015E7"
"DolocTown.StoreManager","RefreshAllStores","System.Void DolocTown.StoreManager::RefreshAllStores()","System.Void","","public","False","False","False","False","True","52","0x060015E8"
"DolocTown.StoreManager","SetGlobalStoreLevel","System.Void DolocTown.StoreManager::SetGlobalStoreLevel(System.Int32)","System.Void","System.Int32 level","public","False","False","False","False","True","17","0x060015E9"
"DolocTown.Bullet","get_AffectResource","System.Boolean DolocTown.Bullet::get_AffectResource()","System.Boolean","","public","False","False","False","False","True","7","0x0600162C"
"DolocTown.Bullet","set_AffectResource","System.Void DolocTown.Bullet::set_AffectResource(System.Boolean)","System.Void","System.Boolean value","private","False","False","False","False","True","8","0x0600162D"
"DolocTown.Bullet","get_AffectedResourceTypes","System.Collections.Generic.HashSet`1<System.Byte> DolocTown.Bullet::get_AffectedResourceTypes()","System.Collections.Generic.HashSet`1<System.Byte>","","public","False","False","False","False","True","7","0x0600162E"
"DolocTown.Bullet","set_AffectedResourceTypes","System.Void DolocTown.Bullet::set_AffectedResourceTypes(System.Collections.Generic.HashSet`1<System.Byte>)","System.Void","System.Collections.Generic.HashSet`1<System.Byte> value","private","False","False","False","False","True","8","0x0600162F"
"DolocTown.Bullet","SetResourceInfos","System.Void DolocTown.Bullet::SetResourceInfos(System.Collections.Generic.HashSet`1<System.Byte>,System.Int32,System.Int32)","System.Void","System.Collections.Generic.HashSet`1<System.Byte> affectResourceNames; System.Int32 toolLevel; System.Int32 chopCount","public","False","False","False","False","True","37","0x06001634"
"DolocTown.BulletMoverDrop",".ctor","System.Void DolocTown.BulletMoverDrop::.ctor(UnityEngine.Transform,System.Single,DolocTown.GameData.BulletDirectionType,System.Single)","System.Void","UnityEngine.Transform transform; System.Single moveSpeed; DolocTown.GameData.BulletDirectionType directionType; System.Single gravity","public","False","False","False","True","True","18","0x06001653"
"DolocTown.BulletMoverDrop","Move","System.Void DolocTown.BulletMoverDrop::Move(System.Single)","System.Void","System.Single deltaTime","public","False","True","False","False","True","95","0x06001654"
"DolocTown.BulletMoverDrop","ConfigureFireInfo","System.Void DolocTown.BulletMoverDrop::ConfigureFireInfo(UnityEngine.Vector2,UnityEngine.Vector2)","System.Void","UnityEngine.Vector2 pos; UnityEngine.Vector2 dir","public","False","True","False","False","True","76","0x06001655"
"DolocTown.DroneFunctionBrustCore",".ctor","System.Void DolocTown.DroneFunctionBrustCore::.ctor(DolocTown.Drone,DolocTown.Config.Drone.DroneFunctionProto)","System.Void","DolocTown.Drone drone; DolocTown.Config.Drone.DroneFunctionProto proto","public","False","False","False","True","True","21","0x060016D7"
"DolocTown.DroneFunctionBrustCore","OnReceiveMessage","System.Boolean DolocTown.DroneFunctionBrustCore::OnReceiveMessage(DolocTown.DroneEventType,DolocTown.GameEventArgs)","System.Boolean","DolocTown.DroneEventType type; DolocTown.GameEventArgs args","public","False","True","False","False","True","82","0x060016D8"
"DolocTown.DroneFunctionBrustCore","BrustAttack","System.Void DolocTown.DroneFunctionBrustCore::BrustAttack(System.Int32)","System.Void","System.Int32 count","private","False","False","False","False","True","70","0x060016D9"
"DolocTown.DroneFunctionChipDissolver","GenDropItem","System.Void DolocTown.DroneFunctionChipDissolver::GenDropItem(UnityEngine.Vector2)","System.Void","UnityEngine.Vector2 position","private","False","False","False","False","True","40","0x060016DE"
"DolocTown.DroneFunctionCollectorHelper","HandleResource","System.Void DolocTown.DroneFunctionCollectorHelper::HandleResource(DolocTown.Bullet,UnityEngine.Component)","System.Void","DolocTown.Bullet bullet; UnityEngine.Component other","public","True","False","False","False","True","138","0x060016E0"
"DolocTown.DroneFunctionCollectorHelper/<>c","<.ctor>b__3_0","System.Byte DolocTown.DroneFunctionCollectorHelper/<>c::<.ctor>b__3_0(DolocTown.Config.Resource.DungeonResourceType)","System.Byte","DolocTown.Config.Resource.DungeonResourceType x","internal","False","False","False","False","True","15","0x06009A60"
"DolocTown.DroneStruct","RestoreItems","System.Collections.Generic.List`1<DolocTown.Item> DolocTown.DroneStruct::RestoreItems(DolocTown.Item[])","System.Collections.Generic.List`1<DolocTown.Item>","DolocTown.Item[] items","private","False","False","False","False","True","141","0x0600171B"
"DolocTown.DroneStruct/<>c","<RestoreItems>b__23_0","System.Boolean DolocTown.DroneStruct/<>c::<RestoreItems>b__23_0(DolocTown.Item)","System.Boolean","DolocTown.Item item","internal","False","False","False","False","True","15","0x06009A65"
"DolocTown.DroneRenderer","SetDroneForeground","System.Void DolocTown.DroneRenderer::SetDroneForeground(System.Boolean)","System.Void","System.Boolean value","public","False","False","False","False","True","53","0x0600176F"
"DolocTown.DroneWeaponSword","HandleResource","System.Void DolocTown.DroneWeaponSword::HandleResource(System.Int32,UnityEngine.Collider2D,UnityEngine.Vector2)","System.Void","System.Int32 atk; UnityEngine.Collider2D other; UnityEngine.Vector2 hitPosition","private","False","False","False","False","True","89","0x060017C4"
"DolocTown.NianTail","Drop","System.Void DolocTown.NianTail::Drop(UnityEngine.Vector2)","System.Void","UnityEngine.Vector2 force","public","False","False","False","False","True","39","0x060017F0"
"DolocTown.MonsterAI_Nian/DropState","NextState","DolocTown.MonsterStateManager/MonsterState DolocTown.MonsterAI_Nian/DropState::NextState(System.Single)","DolocTown.MonsterStateManager/MonsterState","System.Single dt","public","False","True","False","False","True","30","0x06009AE0"
"DolocTown.MonsterAI_Nian/DropState","OnFixedUpdate","System.Void DolocTown.MonsterAI_Nian/DropState::OnFixedUpdate(System.Single)","System.Void","System.Single dt","public","False","True","False","False","True","95","0x06009AE1"
"DolocTown.MonsterAI_Nian/DropState","StartCountdown","System.Void DolocTown.MonsterAI_Nian/DropState::StartCountdown(System.Single)","System.Void","System.Single duration","public","False","False","False","False","True","15","0x06009AE2"
"DolocTown.MonsterAI_Nian/DropState","OnEnter","System.Void DolocTown.MonsterAI_Nian/DropState::OnEnter()","System.Void","","public","False","True","False","False","True","8","0x06009AE3"
"DolocTown.MonsterAI_Nian/DropState","OnExit","System.Void DolocTown.MonsterAI_Nian/DropState::OnExit()","System.Void","","public","False","True","False","False","True","23","0x06009AE4"
"DolocTown.MonsterAI_Nian/DropState",".ctor","System.Void DolocTown.MonsterAI_Nian/DropState::.ctor()","System.Void","","public","False","False","False","True","True","7","0x06009AE5"
"DolocTown.MonsterAI_NianHead/DropState","NextState","DolocTown.MonsterStateManager/MonsterState DolocTown.MonsterAI_NianHead/DropState::NextState(System.Single)","DolocTown.MonsterStateManager/MonsterState","System.Single dt","public","False","True","False","False","True","30","0x06009AF6"
"DolocTown.MonsterAI_NianHead/DropState","OnFixedUpdate","System.Void DolocTown.MonsterAI_NianHead/DropState::OnFixedUpdate(System.Single)","System.Void","System.Single dt","public","False","True","False","False","True","95","0x06009AF7"
"DolocTown.MonsterAI_NianHead/DropState","StartCountdown","System.Void DolocTown.MonsterAI_NianHead/DropState::StartCountdown(System.Single)","System.Void","System.Single duration","public","False","False","False","False","True","15","0x06009AF8"
"DolocTown.MonsterAI_NianHead/DropState","OnEnter","System.Void DolocTown.MonsterAI_NianHead/DropState::OnEnter()","System.Void","","public","False","True","False","False","True","8","0x06009AF9"
"DolocTown.MonsterAI_NianHead/DropState","OnExit","System.Void DolocTown.MonsterAI_NianHead/DropState::OnExit()","System.Void","","public","False","True","False","False","True","23","0x06009AFA"
"DolocTown.MonsterAI_NianHead/DropState",".ctor","System.Void DolocTown.MonsterAI_NianHead/DropState::.ctor()","System.Void","","public","False","False","False","True","True","7","0x06009AFB"
"DolocTown.MonsterAI_NianTail/DropState","NextState","DolocTown.MonsterStateManager/MonsterState DolocTown.MonsterAI_NianTail/DropState::NextState(System.Single)","DolocTown.MonsterStateManager/MonsterState","System.Single dt","public","False","True","False","False","True","30","0x06009B07"
"DolocTown.MonsterAI_NianTail/DropState","OnFixedUpdate","System.Void DolocTown.MonsterAI_NianTail/DropState::OnFixedUpdate(System.Single)","System.Void","System.Single dt","public","False","True","False","False","True","95","0x06009B08"
"DolocTown.MonsterAI_NianTail/DropState","StartCountdown","System.Void DolocTown.MonsterAI_NianTail/DropState::StartCountdown(System.Single)","System.Void","System.Single duration","public","False","False","False","False","True","15","0x06009B09"
"DolocTown.MonsterAI_NianTail/DropState","OnEnter","System.Void DolocTown.MonsterAI_NianTail/DropState::OnEnter()","System.Void","","public","False","True","False","False","True","8","0x06009B0A"
"DolocTown.MonsterAI_NianTail/DropState","OnExit","System.Void DolocTown.MonsterAI_NianTail/DropState::OnExit()","System.Void","","public","False","True","False","False","True","23","0x06009B0B"
